sol_id,cargolist,ships,constr,algo,b_var,hc,hc_n,iter_n,packages_n,total_costs,total_costs_pct,mass_pct,volume_pct
1796,1,False,False,greedy,first,False,20,10000,78,1980963320,0.6,83.95,84.97
1797,1,False,False,greedy,first,False,20,10000,80,1985180705,0.6,86.89,87.49
1798,1,False,False,greedy,first,False,20,10000,79,1985424810,0.6,87.37,86.69
1799,1,False,False,greedy,first,False,20,10000,78,1984313375,0.6,86.23,87.14
1800,1,False,False,greedy,first,False,20,10000,78,1984752580,0.6,87.02,87.09
1801,1,False,False,greedy,first,False,20,10000,77,1984722630,0.6,87.07,86.4
1802,1,False,False,greedy,first,False,20,10000,80,1984381550,0.6,86.3,87.26
1803,1,False,False,greedy,first,False,20,10000,78,1982409670,0.6,85.88,86.41
1804,1,False,False,greedy,first,False,20,10000,79,1984993310,0.6,86.45,87.17
1805,1,False,False,greedy,first,False,20,10000,78,1982442685,0.6,86.13,86.48
1806,1,False,False,greedy,first,False,20,10000,80,1984225095,0.6,86.44,87.1
1807,1,False,False,greedy,first,False,20,10000,78,1983838680,0.6,86.32,86.36
1808,1,False,False,greedy,first,False,20,10000,78,1981519540,0.6,85.12,87.18
1809,1,False,False,greedy,first,False,20,10000,78,1984326580,0.6,86.96,85.88
1810,1,False,False,greedy,first,False,20,10000,79,1984408450,0.6,87.0,86.91
1811,1,False,False,greedy,first,False,20,10000,81,1987127040,0.6,87.82,88.9
1812,1,False,False,greedy,first,False,20,10000,78,1982242430,0.6,86.03,87.05
1813,1,False,False,greedy,first,False,20,10000,77,1979590545,0.6,83.61,84.84
1814,1,False,False,greedy,first,False,20,10000,78,1984086585,0.6,86.93,85.05
1815,1,False,False,greedy,first,False,20,10000,78,1982791475,0.6,85.61,86.16
1816,1,False,False,greedy,first,False,20,10000,78,1984540580,0.6,86.85,87.17
1817,1,False,False,greedy,first,False,20,10000,79,1983299205,0.6,86.25,86.05
1818,1,False,False,greedy,first,False,20,10000,78,1983758200,0.6,86.48,86.88
1819,1,False,False,greedy,first,False,20,10000,80,1986091455,0.6,87.81,87.18
1820,1,False,False,greedy,first,False,20,10000,80,1985206585,0.6,86.66,88.01
1821,1,False,False,greedy,first,False,20,10000,79,1983693370,0.6,86.4,87.65
1822,1,False,False,greedy,first,False,20,10000,77,1982179605,0.6,85.86,85.38
1823,1,False,False,greedy,first,False,20,10000,80,1986344530,0.6,88.23,87.87
1824,1,False,False,greedy,first,False,20,10000,77,1982866770,0.6,85.76,85.7
1825,1,False,False,greedy,first,False,20,10000,78,1983225245,0.6,85.95,86.27
1826,1,False,False,greedy,first,False,20,10000,79,1984833010,0.6,87.36,86.4
1827,1,False,False,greedy,first,False,20,10000,78,1984312015,0.6,86.81,87.07
1828,1,False,False,greedy,first,False,20,10000,79,1983694765,0.6,86.61,87.53
1829,1,False,False,greedy,first,False,20,10000,77,1982439540,0.6,85.94,86.95
1830,1,False,False,greedy,first,False,20,10000,79,1980854540,0.6,84.43,86.89
1831,1,False,False,greedy,first,False,20,10000,79,1984115355,0.6,86.54,86.7
1832,1,False,False,greedy,first,False,20,10000,77,1980410525,0.6,84.09,85.37
1833,1,False,False,greedy,first,False,20,10000,77,1977759045,0.59,83.33,84.69
1834,1,False,False,greedy,first,False,20,10000,79,1982851875,0.6,85.84,87.11
1835,1,False,False,greedy,first,False,20,10000,78,1984983465,0.6,87.53,85.6
1836,1,False,False,greedy,first,False,20,10000,78,1980493005,0.6,84.26,85.0
1837,1,False,False,greedy,first,False,20,10000,80,1986123650,0.6,87.87,86.82
1838,1,False,False,greedy,first,False,20,10000,77,1980880625,0.6,85.12,85.34
1839,1,False,False,greedy,first,False,20,10000,79,1982997670,0.6,85.41,86.74
1840,1,False,False,greedy,first,False,20,10000,79,1983341655,0.6,85.76,87.22
1841,1,False,False,greedy,first,False,20,10000,77,1981520115,0.6,85.88,86.23
1842,1,False,False,greedy,first,False,20,10000,79,1981785880,0.6,85.59,86.7
1843,1,False,False,greedy,first,False,20,10000,76,1980000520,0.6,84.02,84.77
1844,1,False,False,greedy,first,False,20,10000,79,1984101780,0.6,86.73,87.27
1845,1,False,False,greedy,first,False,20,10000,78,1982203060,0.6,85.91,87.27
1846,1,False,False,greedy,first,False,20,10000,78,1983896235,0.6,86.01,86.19
1847,1,False,False,greedy,first,False,20,10000,79,1983745015,0.6,86.48,86.83
1848,1,False,False,greedy,first,False,20,10000,79,1983950990,0.6,86.81,86.39
1849,1,False,False,greedy,first,False,20,10000,78,1984187405,0.6,86.94,86.19
1850,1,False,False,greedy,first,False,20,10000,79,1984641060,0.6,86.79,87.67
1851,1,False,False,greedy,first,False,20,10000,77,1979457405,0.6,83.47,85.22
1852,1,False,False,greedy,first,False,20,10000,78,1981653400,0.6,84.76,85.98
1853,1,False,False,greedy,first,False,20,10000,80,1986809000,0.6,88.2,87.52
1854,1,False,False,greedy,first,False,20,10000,79,1986250560,0.6,87.37,87.4
1855,1,False,False,greedy,first,False,20,10000,78,1982123870,0.6,85.99,86.76
1856,1,False,False,greedy,first,False,20,10000,79,1984197035,0.6,86.6,86.38
1857,1,False,False,greedy,first,False,20,10000,79,1983727880,0.6,86.75,86.83
1858,1,False,False,greedy,first,False,20,10000,79,1982029825,0.6,85.16,86.51
1859,1,False,False,greedy,first,False,20,10000,78,1981743020,0.6,84.84,86.06
1860,1,False,False,greedy,first,False,20,10000,80,1986501905,0.6,87.7,87.0
1861,1,False,False,greedy,first,False,20,10000,78,1982256495,0.6,85.51,86.18
1862,1,False,False,greedy,first,False,20,10000,79,1983643255,0.6,85.77,87.12
1863,1,False,False,greedy,first,False,20,10000,79,1986587630,0.6,87.42,88.44
1864,1,False,False,greedy,first,False,20,10000,78,1984473605,0.6,86.09,86.55
1865,1,False,False,greedy,first,False,20,10000,78,1980441355,0.6,84.07,85.24
1866,1,False,False,greedy,first,False,20,10000,78,1984225190,0.6,87.26,86.91
1867,1,False,False,greedy,first,False,20,10000,77,1982429130,0.6,85.81,85.63
1868,1,False,False,greedy,first,False,20,10000,79,1985079580,0.6,87.01,88.17
1869,1,False,False,greedy,first,False,20,10000,81,1986811865,0.6,88.1,88.21
1870,1,False,False,greedy,first,False,20,10000,80,1984282570,0.6,87.04,87.24
1871,1,False,False,greedy,first,False,20,10000,79,1983163675,0.6,85.19,86.26
1872,1,False,False,greedy,first,False,20,10000,80,1987728315,0.6,88.11,88.15
1873,1,False,False,greedy,first,False,20,10000,80,1984393620,0.6,86.7,87.52
1874,1,False,False,greedy,first,False,20,10000,81,1987529675,0.6,88.09,88.53
1875,1,False,False,greedy,first,False,20,10000,79,1985065750,0.6,87.9,87.08
1876,1,False,False,greedy,first,False,20,10000,79,1983170070,0.6,86.5,86.86
1877,1,False,False,greedy,first,False,20,10000,79,1985960800,0.6,87.21,87.67
1878,1,False,False,greedy,first,False,20,10000,80,1985877925,0.6,87.94,87.49
1879,1,False,False,greedy,first,False,20,10000,78,1981100295,0.6,84.34,86.08
1880,1,False,False,greedy,first,False,20,10000,78,1982685375,0.6,85.52,86.66
1881,1,False,False,greedy,first,False,20,10000,79,1981483310,0.6,85.45,86.22
1882,1,False,False,greedy,first,False,20,10000,80,1984482940,0.6,86.02,87.66
